SETTLEMENTDATE,timestamp_utc,asset_label,Station Name,DUID,Region,Participant,Dispatch Type,SCADAVALUE,SIGNED_MW,ABS_MW,BESS_STATE,MAX_DISCHARGE_MW,MAX_CHARGE_MW,STORAGE_MWH,utilisation_pct,Latitude,Longitude,Category,Fuel Source - Primary,Technology Type - Primary,REGION_RRP,REGION_TOTALDEMAND
2026-08-19 22:35:00,2026-08-19T12:35:26.466183,Ballarat BESS (BALB1),Ballarat BESS,BALB1,VIC1,EnergyAustralia Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,30.0,30.0,30.0,0.0,-37.5675,143.9199,Market,Battery storage,Storage,48.42,5847.27
2026-08-19 23:25:00,2026-08-19T13:27:49.230871,Ballarat BESS (BALB1),Ballarat BESS,BALB1,VIC1,EnergyAustralia Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,30.0,30.0,30.0,0.0,-37.5675,143.9199,Market,Battery storage,Storage,60.75988,5700.1
2026-08-20 00:00:00,2026-08-19T14:05:11.935089,Ballarat BESS (BALB1),Ballarat BESS,BALB1,VIC1,EnergyAustralia Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,30.0,30.0,30.0,0.0,-37.5675,143.9199,Market,Battery storage,Storage,59.37004,5523.94
2026-08-20 00:45:00,2026-08-19T14:48:09.328403,Ballarat BESS (BALB1),Ballarat BESS,BALB1,VIC1,EnergyAustralia Pty Ltd,Bidirectional Unit,22.86,22.86,22.86,Discharging,30.0,30.0,30.0,76.2,-37.5675,143.9199,Market,Battery storage,Storage,57.90177,5224.9
2026-08-20 01:15:00,2026-08-19T15:14:32.965149,Ballarat BESS (BALB1),Ballarat BESS,BALB1,VIC1,EnergyAustralia Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,30.0,30.0,30.0,0.0,-37.5675,143.9199,Market,Battery storage,Storage,44.00412,5085.3
2026-08-20 01:45:00,2026-08-19T15:48:28.943206,Ballarat BESS (BALB1),Ballarat BESS,BALB1,VIC1,EnergyAustralia Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,30.0,30.0,30.0,0.0,-37.5675,143.9199,Market,Battery storage,Storage,57.32186,4943.2
2026-08-20 02:10:00,2026-08-19T16:10:54.788132,Ballarat BESS (BALB1),Ballarat BESS,BALB1,VIC1,EnergyAustralia Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,30.0,30.0,30.0,0.0,-37.5675,143.9199,Market,Battery storage,Storage,35.94,4848.23
2026-08-19 02:20:00,2026-08-18T16:24:21.557610,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.04,-0.04,0.04,Idle,50.0,50.0,100.0,0.08,-23.53274,150.48979,market,Battery storage,Storage,38.63956,5444.26
2026-08-19 02:55:00,2026-08-18T16:57:22.451779,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,100.0,0.0,-23.53274,150.48979,market,Battery storage,Storage,38.89148,5448.0
2026-08-19 03:15:00,2026-08-18T17:21:17.827835,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.22,-0.22,0.22,Idle,50.0,50.0,100.0,0.44,-23.53274,150.48979,market,Battery storage,Storage,39.15692,5476.68
2026-08-19 03:45:00,2026-08-18T17:47:50.581147,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,100.0,0.0,-23.53274,150.48979,market,Battery storage,Storage,43.01,5589.21
2026-08-19 04:00:00,2026-08-18T18:04:19.484643,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.57,-0.57,0.57,Idle,50.0,50.0,100.0,1.14,-23.53274,150.48979,market,Battery storage,Storage,39.75,5552.4
2026-08-19 04:50:00,2026-08-18T18:52:59.170689,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.14,-0.14,0.14,Idle,50.0,50.0,100.0,0.28,-23.53274,150.48979,market,Battery storage,Storage,40.35405,5840.34
2026-08-19 05:15:00,2026-08-18T19:17:38.408192,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,1.2,1.2,1.2,Discharging,50.0,50.0,100.0,2.4,-23.53274,150.48979,market,Battery storage,Storage,39.75,5955.02
2026-08-19 05:40:00,2026-08-18T19:42:38.757103,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,2.52,2.52,2.52,Discharging,50.0,50.0,100.0,5.04,-23.53274,150.48979,market,Battery storage,Storage,61.27395,6208.13
2026-08-19 05:50:00,2026-08-18T19:56:37.856716,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.29,-0.29,0.29,Idle,50.0,50.0,100.0,0.58,-23.53274,150.48979,market,Battery storage,Storage,54.75657,6258.57
2026-08-19 06:15:00,2026-08-18T20:16:55.727919,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,14.86,14.86,14.86,Discharging,50.0,50.0,100.0,29.72,-23.53274,150.48979,market,Battery storage,Storage,57.91374,6560.51
2026-08-19 06:35:00,2026-08-18T20:42:35.766421,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,10.53,10.53,10.53,Discharging,50.0,50.0,100.0,21.06,-23.53274,150.48979,market,Battery storage,Storage,62.96196,6890.47
2026-08-19 06:55:00,2026-08-18T20:59:10.294242,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,11.15,11.15,11.15,Discharging,50.0,50.0,100.0,22.3,-23.53274,150.48979,market,Battery storage,Storage,60.57351,6857.44
2026-08-19 07:15:00,2026-08-18T21:19:24.984457,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,3.99,3.99,3.99,Discharging,50.0,50.0,100.0,7.98,-23.53274,150.48979,market,Battery storage,Storage,64.93,6759.78
2026-08-19 07:40:00,2026-08-18T21:41:34.738040,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.31,-0.31,0.31,Idle,50.0,50.0,100.0,0.62,-23.53274,150.48979,market,Battery storage,Storage,54.75,6501.2
2026-08-19 07:50:00,2026-08-18T21:55:49.662658,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.58,-0.58,0.58,Idle,50.0,50.0,100.0,1.16,-23.53274,150.48979,market,Battery storage,Storage,31.36708,6160.98
2026-08-19 08:15:00,2026-08-18T22:17:10.226876,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.59,-0.59,0.59,Idle,50.0,50.0,100.0,1.18,-23.53274,150.48979,market,Battery storage,Storage,6.85,5834.94
2026-08-19 08:40:00,2026-08-18T22:43:55.911931,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-17.98,-17.98,17.98,Charging,50.0,50.0,100.0,35.96,-23.53274,150.48979,market,Battery storage,Storage,2.8,5316.62
2026-08-19 09:00:00,2026-08-18T23:02:44.555164,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-10.04,-10.04,10.04,Charging,50.0,50.0,100.0,20.08,-23.53274,150.48979,market,Battery storage,Storage,2.8,5033.97
2026-08-19 09:25:00,2026-08-18T23:27:08.844757,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-20.84,-20.84,20.84,Charging,50.0,50.0,100.0,41.68,-23.53274,150.48979,market,Battery storage,Storage,0.73,4873.86
2026-08-19 09:40:00,2026-08-18T23:44:39.275504,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-28.79,-28.79,28.79,Charging,50.0,50.0,100.0,57.58,-23.53274,150.48979,market,Battery storage,Storage,2.79,4706.71
2026-08-19 10:00:00,2026-08-19T00:00:38.416381,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-26.9,-26.9,26.9,Charging,50.0,50.0,100.0,53.8,-23.53274,150.48979,market,Battery storage,Storage,2.79,4688.04
2026-08-19 11:15:00,2026-08-19T01:15:23.567734,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-18.49,-18.49,18.49,Charging,50.0,50.0,100.0,36.98,-23.53274,150.48979,market,Battery storage,Storage,11.40477,4578.65
2026-08-19 12:30:00,2026-08-19T02:32:49.185544,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-11.17,-11.17,11.17,Charging,50.0,50.0,100.0,22.34,-23.53274,150.48979,market,Battery storage,Storage,2.6253,4068.56
2026-08-19 13:20:00,2026-08-19T03:25:53.188096,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-1.84,-1.84,1.84,Charging,50.0,50.0,100.0,3.68,-23.53274,150.48979,market,Battery storage,Storage,0.0,4095.11
2026-08-19 14:00:00,2026-08-19T04:06:21.305170,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-8.18,-8.18,8.18,Charging,50.0,50.0,100.0,16.36,-23.53274,150.48979,market,Battery storage,Storage,-4.09,4155.2
2026-08-19 14:45:00,2026-08-19T04:47:58.578160,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-23.19,-23.19,23.19,Charging,50.0,50.0,100.0,46.38,-23.53274,150.48979,market,Battery storage,Storage,-1.31,4614.17
2026-08-19 15:05:00,2026-08-19T05:15:08.832730,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-11.96,-11.96,11.96,Charging,50.0,50.0,100.0,23.92,-23.53274,150.48979,market,Battery storage,Storage,-5.0,4908.75
2026-08-19 15:40:00,2026-08-19T05:48:29.584361,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-1.75,-1.75,1.75,Charging,50.0,50.0,100.0,3.5,-23.53274,150.48979,market,Battery storage,Storage,22.22534,5578.2
2026-08-19 16:15:00,2026-08-19T06:16:49.017234,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,10.89,10.89,10.89,Discharging,50.0,50.0,100.0,21.78,-23.53274,150.48979,market,Battery storage,Storage,80.34082,6220.06
2026-08-19 17:05:00,2026-08-19T07:08:06.350479,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,10.68,10.68,10.68,Discharging,50.0,50.0,100.0,21.36,-23.53274,150.48979,market,Battery storage,Storage,70.99,7073.21
2026-08-19 17:50:00,2026-08-19T07:50:16.175697,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,11.44,11.44,11.44,Discharging,50.0,50.0,100.0,22.88,-23.53274,150.48979,market,Battery storage,Storage,78.41,7480.49
2026-08-19 18:15:00,2026-08-19T08:17:34.089831,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,10.84,10.84,10.84,Discharging,50.0,50.0,100.0,21.68,-23.53274,150.48979,market,Battery storage,Storage,69.69,7652.74
2026-08-19 18:55:00,2026-08-19T08:56:40.390621,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,9.82,9.82,9.82,Discharging,50.0,50.0,100.0,19.64,-23.53274,150.48979,market,Battery storage,Storage,68.82,7601.39
2026-08-19 19:30:00,2026-08-19T09:27:47.103005,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,10.81,10.81,10.81,Discharging,50.0,50.0,100.0,21.62,-23.53274,150.48979,market,Battery storage,Storage,71.68,7412.24
2026-08-19 19:55:00,2026-08-19T09:57:46.162687,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,12.66,12.66,12.66,Discharging,50.0,50.0,100.0,25.32,-23.53274,150.48979,market,Battery storage,Storage,69.69,7367.21
2026-08-19 20:20:00,2026-08-19T10:22:20.006926,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,6.42,6.42,6.42,Discharging,50.0,50.0,100.0,12.84,-23.53274,150.48979,market,Battery storage,Storage,68.34722,7214.2
2026-08-19 20:50:00,2026-08-19T10:50:35.902724,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,5.9,5.9,5.9,Discharging,50.0,50.0,100.0,11.8,-23.53274,150.48979,market,Battery storage,Storage,71.68,7231.65
2026-08-19 21:10:00,2026-08-19T11:10:25.732968,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,8.46,8.46,8.46,Discharging,50.0,50.0,100.0,16.92,-23.53274,150.48979,market,Battery storage,Storage,78.41,7185.39
2026-08-19 21:35:00,2026-08-19T11:35:55.837920,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,7.46,7.46,7.46,Discharging,50.0,50.0,100.0,14.92,-23.53274,150.48979,market,Battery storage,Storage,67.02267,7027.51
2026-08-19 21:55:00,2026-08-19T11:56:11.737017,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,0.65,0.65,0.65,Idle,50.0,50.0,100.0,1.3,-23.53274,150.48979,market,Battery storage,Storage,64.93,6898.95
2026-08-19 22:35:00,2026-08-19T12:35:26.466183,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,3.99,3.99,3.99,Discharging,50.0,50.0,100.0,7.98,-23.53274,150.48979,market,Battery storage,Storage,66.57452,6553.24
2026-08-19 23:25:00,2026-08-19T13:27:49.230871,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.35,-0.35,0.35,Idle,50.0,50.0,100.0,0.7,-23.53274,150.48979,market,Battery storage,Storage,58.94519,6149.78
2026-08-20 00:00:00,2026-08-19T14:05:11.935089,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.19,-0.19,0.19,Idle,50.0,50.0,100.0,0.38,-23.53274,150.48979,market,Battery storage,Storage,58.02604,5978.71
2026-08-20 00:45:00,2026-08-19T14:48:09.328403,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,0.99,0.99,0.99,Idle,50.0,50.0,100.0,1.98,-23.53274,150.48979,market,Battery storage,Storage,57.58609,5809.69
2026-08-20 01:15:00,2026-08-19T15:14:32.965149,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-6.42,-6.42,6.42,Charging,50.0,50.0,100.0,12.84,-23.53274,150.48979,market,Battery storage,Storage,43.75,5707.63
2026-08-20 01:45:00,2026-08-19T15:48:28.943206,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.08,-0.08,0.08,Idle,50.0,50.0,100.0,0.16,-23.53274,150.48979,market,Battery storage,Storage,54.75,5649.8
2026-08-20 02:10:00,2026-08-19T16:10:54.788132,Bouldercombe Battery Project (BBATTERY1),Bouldercombe Battery Project,BBATTERY1,QLD1,Bouldercombe Battery Project Co Pty Ltd as trustee for Bouldercombe Battery Project Trust,Bidirectional Unit,-0.17,-0.17,0.17,Idle,50.0,50.0,100.0,0.34,-23.53274,150.48979,market,Battery storage,Storage,51.8241,5609.27
2026-08-19 02:20:00,2026-08-18T16:24:21.557610,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,43.05,7519.51
2026-08-19 02:55:00,2026-08-18T16:57:22.451779,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,43.05,7278.23
2026-08-19 03:15:00,2026-08-18T17:21:17.827835,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,43.05,7227.02
2026-08-19 03:45:00,2026-08-18T17:47:50.581147,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,46.31554,7114.03
2026-08-19 04:00:00,2026-08-18T18:04:19.484643,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,43.10615,7143.32
2026-08-19 04:50:00,2026-08-18T18:52:59.170689,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,43.05,7315.67
2026-08-19 05:15:00,2026-08-18T19:17:38.408192,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,42.89447,7632.22
2026-08-19 05:40:00,2026-08-18T19:42:38.757103,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,65.5,8022.39
2026-08-19 05:50:00,2026-08-18T19:56:37.856716,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,57.39012,8133.71
2026-08-19 06:15:00,2026-08-18T20:16:55.727919,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,64.05,8633.92
2026-08-19 06:35:00,2026-08-18T20:42:35.766421,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,65.5,9275.08
2026-08-19 06:55:00,2026-08-18T20:59:10.294242,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,65.5,9527.99
2026-08-19 07:15:00,2026-08-18T21:19:24.984457,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,84.79,9668.51
2026-08-19 07:40:00,2026-08-18T21:41:34.738040,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,67.09029,9431.06
2026-08-19 07:50:00,2026-08-18T21:55:49.662658,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,40.0,9221.66
2026-08-19 08:15:00,2026-08-18T22:17:10.226876,Broken Hill BESS (BHB1),Broken Hill BESS,BHB1,NSW1,AGL Macquarie Pty Limited,Bidirectional Unit,0.0,0.0,0.0,Idle,50.0,50.0,50.0,0.0,-31.9866,141.4589,Market,Battery storage,Storage,62.47288,8965.42
